0.000219,0
0.000254,1
0.000282,1
0.000301,0
0.000747,0
0.000769,1
0.001098,1
0.001115,0
0.001576,0
0.001597,1
0.001886,1
0.001904,0
0.002364,0
0.002383,1
0.002708,1
0.002728,0
0.003191,0
0.003211,1
0.003501,1
0.003519,0
0.003978,0
0.003996,1
0.004305,1
0.004322,0
0.004802,0
0.00482,1
0.005131,1
0.005149,0
0.005609,0
0.005627,1
0.005935,1
0.005952,0
0.006392,0
0.006411,1
0.006718,1
0.006735,0
0.007201,0
0.007219,1
0.007508,1
0.007526,0
0.007987,0
0.008005,1
0.008351,1
0.008369,0
0.00883,0
0.008848,1
0.009137,1
0.009157,0
0.009637,0
0.009655,1
0.009944,1
0.009962,0
0.010387,0
0.010405,1
0.010694,1
0.010712,0
0.011194,0
0.011212,1
0.011485,1
0.011505,0
0.011967,0
0.011985,1
0.012331,1
0.012349,0
0.012811,0
0.012829,1
0.013099,1
0.013117,0
0.013599,0
0.013617,1
0.013925,1
0.013943,0
0.014367,0
0.014388,1
0.014698,1
0.014715,0
0.015177,0
0.015195,1
0.015504,1
0.015522,0
0.015984,0
0.016001,1
0.016348,1
0.016366,0
0.016809,0
0.016826,1
0.017097,1
0.017115,0
0.017576,0
0.017597,1
0.017907,1
0.017925,0
0.018368,0
0.018387,1
0.018696,1
0.018714,0
0.019175,0
0.019193,1
0.01952,1
0.019538,0
0.019981,0
0.019998,1
0.020366,1
0.020384,0
0.020808,0
0.020826,1
0.021096,1
0.021117,0
0.021601,0
0.021619,1
0.021948,1
0.021966,0
0.022391,0
0.022408,1
0.022779,1
0.022797,0
0.023222,0
0.02324,1
0.023567,1
0.023585,0
0.024047,0
0.024064,1
0.024373,1
0.024391,0
0.024834,0
0.024851,1
0.02514,1
0.025161,0
0.025605,0
0.025622,1
0.025952,1
0.025969,0
0.026414,0
0.026432,1
0.026781,1
0.026799,0
0.027223,0
0.027241,1
0.027589,1
0.027606,0
0.028068,0
0.028086,1
0.028376,1
0.028395,0
0.028817,0
0.028835,1
0.029164,1
0.029182,0
0.029606,0
0.029625,1
0.029955,1
0.029972,0
0.030418,0
0.030436,1
0.030783,1
0.030801,0
0.031227,0
0.031244,1
0.031574,1
0.031592,0
0.032035,0
0.032053,1
0.032383,1
0.0324,0
0.03282,0
0.032838,1
0.033148,1
0.033165,0
0.033593,0
0.03361,1
0.033938,1
0.033956,0
0.034379,0
0.034397,1
0.034746,1
0.034765,0
0.035189,0
0.035207,1
0.035573,1
0.035592,0
0.036017,0
0.036035,1
0.036344,1
0.036362,0
0.036787,0
0.036804,1
0.037153,1
0.037171,0
0.037594,0
0.037612,1
0.03796,1
0.037977,0
0.038421,0
0.038439,1
0.038787,1
0.038804,0
0.039208,0
0.039226,1
0.039573,1
0.039591,0
0.040014,0
0.040032,1
0.040344,1
0.040362,0
0.040786,0
0.040804,1
0.041171,1
0.041189,0
0.041612,0
0.04163,1
0.041958,1
0.041975,0
0.042418,0
0.042436,1
0.042796,1
0.042814,0
0.043219,0
0.043236,1
0.043565,1
0.043583,0
0.044008,0
0.044027,1
0.044353,1
0.044371,0
0.044796,0
0.044814,1
0.045181,1
0.045199,0
0.045622,0
0.04564,1
0.045931,1
0.045949,0
0.046413,0
0.046431,1
0.04678,1
0.046798,0
0.047184,0
0.047201,1
0.047549,1
0.047567,0
